id,SMILES,FFV,smiles_len,count_star,count_C,count_O,count_N,count_equal,split,MolWt,NumValenceElectrons,TPSA
678137113,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.37813384,116,2,10,6,2,4,valid,818.7260000000006,300,93.22
678912517,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(C)cc2)cc1,0.3526035,49,2,12,5,0,2,train,396.48300000000006,154,61.83
678917308,*CC(C)(C)C(=O)O*,0.3478783,16,2,5,2,0,1,train,100.11699999999998,40,26.3
679096847,*c1cc(-c2sc(-c3cc(CCCCCCCCCCCCCC)c(*)s3)cc2CCCCCCCCCCCCCC)c2cccccc1-2,0.42191423,69,2,28,0,0,0,train,683.1680000000001,262,0.0
679122345,*OP(=O)(Oc1ccc(Cl)cc1)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,0.35896209,48,2,5,4,0,1,train,420.3990000000001,116,44.760000000000005
679270138,*Nc1ccc2c(c1)C1(c3cc(N*)ccc3-2)c2cc(C(C)(C)C)ccc2-c2ccc(C(C)(C)C)cc21,0.401012485,69,2,9,0,2,0,train,456.63300000000027,174,24.06
679274532,*Nc1cc(C)c(Cc2ccc(CCCCCCCCCCCCCCc3ccc(Cc4c(C)cc(N*)cc4C)cc3)cc2)c(C)c1,0.36028075,70,2,20,0,2,0,train,614.9620000000003,244,24.06
679404420,*c1ccc(-c2ccc(N3C(=O)c4c(c(-c5ccccc5)c(-c5ccc(Oc6ccc(-c7c(-c8ccccc8)c8c(c(-c9ccccc9)c7-c7ccccc7)C(=O)N(*)C8=O)cc6)cc5)c(-c5ccccc5)c4-c4ccccc4)C3=O)cc2)cc1,0.41331877,154,2,4,5,2,4,train,1067.2130000000002,390,83.99000000000001
679533117,*Nc1ccc([C@@H](c2ccccc2)c2ccc(N*)c([C@@H](c3ccccc3)c3ccc(N)cc3)c2)cc1,0.36527705,69,2,2,0,3,0,valid,453.58900000000017,170,50.08
679561961,*CCCC(*)(C)C,0.4001286,12,2,6,0,0,0,train,84.16199999999999,36,0.0
679722974,*c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(-c5ccc(*)nc5)cc4)cc3)cc2)cc1,0.38782954,70,2,0,3,0,1,valid,537.5550000000002,192,48.42
679930104,*Oc1ccc(NC(=O)c2cc(-c3ccc(C(=O)O)c(C(=O)Nc4ccc(*)cc4)c3)ccc2C(=O)O)cc1,0.32759097,70,2,4,7,2,4,train,494.4590000000002,182,142.02999999999997
680389374,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(OP(=O)(Oc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c3ccccc3)c1)C2=O,0.36051533,88,2,5,8,2,6,train,626.5170000000003,222,127.35999999999999
680463465,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,0.37707713,72,2,2,6,0,3,train,532.5730000000002,190,78.9
680864768,*Nc1ccc([C@H](CCC)c2ccc(C3(c4ccc([C@@H](CCC)c5ccc(N*)cc5C)cc4)CCC(CC)CC3)cc2)c(C)c1,0.37733794,83,2,18,0,2,0,train,584.8920000000003,230,24.06
680937306,*c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,0.41401327,99,2,0,1,0,0,valid,726.8790000000002,266,35.010000000000005
680984529,*CC(*)(C)C(=O)OCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1,0.35200857,59,2,17,7,0,3,valid,496.60000000000036,194,88.13000000000001
681027587,*Nc1ccc2c(c1)C(C)(C)C[C@@]2(C)c1ccc(C)c(N*)c1,0.36931693,45,2,7,0,2,0,train,278.39899999999994,108,24.06
681043697,*N[C@H]([C@H](N)CO)[C@@H](C=O)N*,0.29472279,32,2,5,2,3,1,train,145.162,58,87.38
681148438,*c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(Oc4ccccc4Oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)cc3)c1)C2=O,0.35765062,129,2,9,8,4,6,train,938.7930000000003,342,151.42
681382026,*CC(c1ccccc1)C1C(=O)N(CCCOc2ccc(-c3ccc(C#N)cc3)cc2)C(=O)C1*,0.3562068,59,2,10,3,2,2,train,436.5110000000001,164,70.4
682392464,*CC(OCC(C)C)C(C)(C(=O)OC)C(*)(C)C(=O)OC,0.36938061,39,2,14,5,0,2,train,272.341,110,61.83
682727526,*C1C(=O)N(c2ccccc2C(=O)OCC)C(=O)C1*,0.37540296,35,2,7,4,1,3,train,245.23399999999992,92,63.68
682848245,*c1cccc(Oc2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,0.36290404,68,2,4,6,2,4,train,474.4280000000002,172,93.22
683188751,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OC(C)CC)cc1,0.35282718,64,2,18,7,1,4,valid,523.6260000000005,204,107.99999999999999
683707675,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc([Si](C)(C)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,0.37681981,71,2,7,4,0,2,train,492.6470000000002,180,52.6
684755734,*OP(=O)(Oc1ccccc1)Oc1ccc(-c2ccc(*)cc2)cc1,0.34952529,41,2,0,4,0,1,train,324.27200000000005,114,44.760000000000005
684934727,*Nc1ccc(/C(C)=C(/CCC=C)c2ccccc2-c2ccc(N*)cc2)cc1,0.36161485,48,2,7,0,2,2,train,352.481,134,24.06
685115474,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)c(C)c3)CCC3CCCCC3C2)cc1C,0.39820678,69,2,13,3,0,1,train,528.6920000000003,202,35.53
685261613,*Nc1ccc2c(c1)C(CC[C@@H](C)CCCC(C)C)(CC[C@@H](C)CCCC(C)C)c1cc(N*)ccc1-2,0.3674647,70,2,21,0,2,0,train,474.77700000000027,192,24.06
685427135,*OC(CCc1ccccc1)CC(*)=O,0.35135423,22,2,5,2,0,1,train,176.21499999999995,68,26.3
685579898,*Oc1c(C)cc(-c2cc(C)c(Oc3ccc(C(=O)c4ccccc4-c4ccccc4C(=O)c4ccc(*)cc4)cc3)c(C)c2)cc1C,0.40252214,82,2,6,4,0,2,train,600.714,224,52.6
686272948,*c1ccc(NC(=O)c2cc(C(=O)Nc3ccc(-c4nnc(*)o4)cc3)cc(N3C(=O)c4ccccc4C3=O)c2)cc1,0.36231124,75,2,4,4,3,4,train,527.4960000000003,192,134.5
687447085,*c1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(Oc5ccc(-c6nc(-c7ccc(-c8nc(*)c(-c9ccccc9)[nH]8)cc7)[nH]c6-c6ccccc6)cc5)cc4)cc3)cc2)cc1,0.40004414,121,2,2,4,0,2,valid,828.9280000000003,304,109.96000000000001
687545221,*CCC=C(*)c1ccccc1,0.38403531,17,2,4,0,0,1,train,130.18999999999997,50,0.0
687772920,*CCN(CCCCCOc1ccc(N=Nc2ccccc2)cc1)CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,0.35497879,71,2,12,5,5,3,train,621.7380000000004,238,113.85000000000001
687864744,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)Oc5ccc(C(C)(C)c6ccc(OC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)CCC(C(C)(C)C)CC2)cc1,0.37364551,103,2,15,6,0,2,valid,756.939,288,71.06
688101886,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,0.37198635,72,2,6,5,2,5,train,484.46700000000027,176,91.83000000000001
688122210,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(CCC(=O)O)c4ccc(*)cc4)cc3)cc2)cc1,0.36717423,67,2,5,6,0,3,train,500.5720000000003,182,89.90000000000002
688609690,*c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)CCCCCCCCCCC6)cc5)cc4C3=O)cc2)cc1,0.38469309,105,2,17,6,2,4,train,806.9589999999995,304,93.22
688616302,*CCCCCCCCNC(=O)NCc1ccc(CNC(=O)N*)cc1,0.33930014,36,2,12,2,4,2,train,332.44800000000004,132,82.26
688656899,*SCC(=O)NN=Cc1ccc(OCCCCCCCCCCOc2ccc(C=NNC(=O)CSc3nnc(*)s3)cc2OC)c(OC)c1,0.36310288,71,2,18,6,4,4,train,700.9090000000001,252,145.61999999999998
688760840,*OC(COC(=O)c1cccc(C(*)=O)c1)COc1ccc(N=Nc2ccc(C#N)cc2)cc1,0.35979025,56,2,6,5,3,3,valid,427.4160000000001,158,110.34
689174669,*c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3cc(F)c(*)cc3F)ccc1-2,0.41547343,61,2,17,0,0,0,train,500.7170000000002,196,0.0
689311182,*CC(O)COC(=O)C1CCC(C(=O)OCC(O)COc2ccc(C(C)(C)c3ccc(O*)cc3)cc2)CC1,0.334916,65,2,17,8,0,2,train,512.5990000000003,200,111.52000000000001
689497002,*CC(*)C(=O)OCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C#N)cc2)cc1,0.3457648,52,2,11,6,1,3,train,407.42200000000014,154,102.69
689573357,*CC(*)c1ccc([Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C)cc1,0.48916637,60,2,11,3,0,0,train,398.8000000000001,136,27.69
689602556,*c1ccc2cc3cc(-c4sc(-c5cc(CCCCCCCCCCCC)c(*)s5)cc4CCCCCCCCCCCC)ccc3cc2c1,0.4098993,70,2,24,0,0,0,train,677.12,256,0.0
689672575,*c1c(C)cc(-c2cc(C)c(N3C(=O)c4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)c(C)c2)cc1C,0.38990238,106,2,11,6,2,4,train,724.8130000000002,270,93.22
690246774,*CC(O)COC(=O)c1cccc(C(=O)OCC(O)COc2ccc(C(C)(C)c3ccc(O*)cc3)cc2)c1,0.33980018,65,2,11,8,0,2,train,506.5510000000003,194,111.52000000000001
690444653,*c1cccc(-c2nc3cc(-c4ccc5[nH]c(*)nc5c4)ccc3[nH]2)c1,0.41970878,50,2,0,0,0,0,train,308.34400000000005,112,57.36
690772081,*CCOCCOC(=O)CCCCC(=O)O*,0.33115638,23,2,10,5,0,2,train,216.23299999999992,86,61.83
691002570,*c1ccc(-c2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc(*)nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,0.39515201,79,2,0,1,0,0,train,574.6830000000002,210,35.010000000000005
691154706,*CC(*)(CC(=O)OCCCC1CCCCC1)C(=O)OCCCC1CCCCC1,0.37003556,43,2,23,4,0,2,train,378.5530000000003,154,52.60000000000001
691219107,*CCCCCCCCCCSS*,0.43577618,14,2,10,0,0,0,train,204.40400000000002,72,0.0
691396928,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)c1ccc(C(*)=O)cc1,0.3307198,51,2,4,7,0,4,train,388.3310000000002,142,95.97
691744465,*CCCCCCN(C)c1ccc(C(=O)c2ccc(N(*)C)cc2)cc1,0.37816076,41,2,9,1,2,1,train,322.45200000000006,126,23.550000000000004
691831381,*CC(*)(C)C(=O)Oc1ccc(C=Cc2ccccc2)cc1,0.36180049,36,2,6,2,0,2,train,264.324,100,26.3
691986630,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5cccc6c5C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.36858029,66,2,4,6,2,4,train,474.4280000000002,172,93.22
692037059,*CC(*)c1cc(C)c(C)cc1C,0.40919806,21,2,5,0,0,0,train,146.23299999999998,58,0.0
692434994,*C1C(=O)N(C(C)CC)C(=O)C1*,0.38386027,25,2,8,2,1,2,train,153.18099999999998,60,37.38
692810892,*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,0.3598038,77,2,14,4,3,4,train,519.6010000000003,196,95.57999999999998
693011985,*Nc1ccc(-c2ccc(N*)c(N)c2)cc1N,0.33019375,29,2,0,0,4,0,train,212.25599999999997,80,76.1
695374943,*CC(*)(CC(=O)Oc1ccc(OC)cc1)C(=O)Oc1ccc(OC)cc1,0.33732889,45,2,7,6,0,2,train,342.34700000000004,130,71.06
695536292,*O*CCCCCCCCCC(=O)Oc1ccc(-c2ccc(C(=O)Oc3ccc(Cl)c(OC(=O)c4ccc(-c5ccc(OC(=O)CCCCCCCCC(*)CO*)cc5)cc4)c3)cc2)cc1,0.38046147,107,4,24,10,0,4,train,888.4739999999997,335,123.66000000000001
695940452,*CCCCCSS*,0.45235831,9,2,5,0,0,0,train,134.269,42,0.0
696483165,*Oc1ccc(C(=Cc2ccc(-c3ccc(C=C(c4ccccc4)c4ccc(OC(=O)CCCCCCCCC(*)=O)cc4)cc3)cc2)c2ccccc2)cc1,0.3779872,89,2,14,4,0,4,train,708.8980000000006,268,52.6
696705390,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(Br)cc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,0.379535,77,2,2,6,0,4,valid,611.4690000000003,196,86.74000000000001
698037323,*CC(*)OC(=O)C(C)(CC)C(C)(C)C,0.37558012,28,2,11,2,0,1,train,184.27899999999997,76,26.3
698053626,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.32595019,56,2,11,2,0,1,train,400.1589999999999,148,26.3
698200988,*C(=O)Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc(-c2nc3ccccc3[nH]2)c1,0.36147355,97,2,6,6,4,6,train,644.6030000000001,234,161.63999999999996
698615321,*C=Cc1cc(OCC(CC)CCCC)c(C=Cc2cc(OC)c(*)cc2OC)cc1OC,0.3762763,49,2,15,4,0,2,train,422.56500000000017,166,36.92
699007218,*C#CC#Cc1cc(C(C)(C)C)cc2c3cc(C(C)(C)C)cc(*)c3n(CCCCCCCCCCCCCCCC)c12,0.41367738,67,2,28,0,0,0,train,549.8870000000005,220,4.93
699175207,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,0.3614755,69,2,6,7,2,6,train,438.3510000000002,158,129.13
699184717,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4c(C)ccc5c(C(=O)c6ccc(*)cc6)c(C)ccc45)cc3)cc2)cc1,0.39186106,83,2,7,4,0,2,train,588.7030000000004,220,52.6
699462327,*Oc1ccc(Oc2c(F)c(F)c(-c3c(F)c(F)c(*)c(F)c3F)c(F)c2F)cc1S(=O)(=O)O,0.36032726,65,2,0,5,0,2,valid,484.27600000000007,168,72.83
699667055,*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C(C)(C)c9ccc(*)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,0.37043796,129,2,11,6,2,2,train,961.1710000000002,362,95.12000000000002
699908244,*CCCCCC(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)CCCCCN4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,0.3404124,105,2,17,9,4,7,train,804.8560000000002,302,168.48999999999998
699928185,*OP(=O)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.36757265,65,2,8,4,0,1,train,538.5780000000003,162,44.760000000000005
700020481,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,0.39550318,86,2,3,4,0,2,train,632.7150000000001,232,52.6
700619853,*CC(*)(C)C(=O)OCCc1ccc(N=Nc2ccc(OC(F)(F)F)cc2)cc1,0.35475551,49,2,7,3,2,2,train,378.35,142,60.25
700771684,*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5cnc6ccc(-c7ccc8ncc(*)nc8c7)cc6n5)cc4)cc3)cc2)cc1,0.38386656,79,2,0,3,0,0,train,608.6570000000003,222,79.25
700931497,*ON(C(F)(F)F)C(F)(F)C(*)(F)F,0.30488476,28,2,3,1,1,0,valid,199.02499999999998,72,12.47
700994258,*c1ccc(OCOc2ccc(-c3nc(-c4ccc([N+](=O)[O-])cc4)oc3*)cc2)cc1,0.38196728,58,2,1,4,1,1,train,386.3630000000001,142,87.63
701170718,*CC(*)c1ccccc1C(=O)OCCN(C)C,0.36119268,27,2,7,2,1,1,train,219.28399999999993,86,29.54
701980913,*Sc1cccc(Sc2ccc(Sc3ccc(*)cc3)cc2)c1,0.39236432,35,2,0,0,0,0,train,324.49500000000006,102,0.0
702351726,*CC(*)(C)C(=O)OCCN(CCCC)c1ccc(N=Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)cc1,0.37056907,67,2,11,4,4,4,train,525.6310000000002,196,126.46000000000001
702495781,*Nc1cccc(C(C)(c2ccccc2)c2cccc(N*)c2)c1,0.35162648,38,2,2,0,2,0,train,286.378,108,24.06
702860275,*c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(Sc4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc1)C2=O,0.38497663,99,2,7,4,2,4,train,732.6830000000003,254,74.76
703506417,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(OCCOc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,0.34759445,75,2,7,7,2,5,train,530.4920000000003,194,110.28999999999999
703616126,*Oc1ccc(NC(=C(C#N)C#N)c2ccc(-c3ccc(C(Nc4ccc(*)cc4)=C(C#N)C#N)cc3)cc2)cc1,0.41214769,72,2,8,1,6,2,valid,502.5370000000002,182,128.45
704321363,*c1ccc(-c2ccc(-c3cnc4cc(-c5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,0.40589633,57,2,0,0,0,0,valid,408.46400000000006,148,51.56
704562669,*CCCCCCOC(=O)NCCCCCCNC(=O)O*,0.3465094,28,2,14,4,2,2,valid,286.37199999999996,116,76.66000000000001
704596053,*CC(C)CO*,0.38408676,9,2,4,1,0,0,train,72.107,30,9.23
704720758,*Nc1ccc(C2=CC(c3ccccc3)=C[C@@](c3ccccc3)(c3ccc(N*)cc3)[C@@H]2c2ccccc2)cc1,0.37453464,73,2,6,0,2,2,train,488.6340000000001,182,24.06
704923125,*COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3*)cc2)cc1,0.33693682,46,2,5,4,2,2,train,378.3840000000001,142,89.80000000000001
705738216,*c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5c(c(-c6ccccc6)c(-c6ccc(Oc7ccc(-c8c(-c9ccccc9)c9c(c(-c%10ccccc%10)c8-c8ccccc8)C(=O)N(*)C9=O)cc7)cc6)c(-c6ccccc6)c5-c5ccccc5)C4=O)c3)c2)c1,0.39052632,169,2,4,7,2,4,train,1175.309,430,102.44999999999999
705844179,*c1c(C)cc(C)c(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3C2=O)c1C,0.3880841,75,2,7,6,2,4,train,516.5090000000004,190,93.22
705855235,*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(C(C)(C)C)c2)cc1,0.36167594,55,2,6,3,2,2,valid,386.45100000000014,146,67.42999999999999
707258420,*CC(*)C(=O)OCCCOCC,0.3584849,18,2,8,3,0,1,train,158.19699999999997,64,35.53
707285446,*Oc1cccc2cc(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)ccc12,0.35254861,51,2,2,5,0,2,train,382.3710000000001,140,61.830000000000005
707686102,*Nc1ccc(Oc2ccc(Oc3ccc(N*)cc3)c3c2[C@H]2c4ccccc4[C@@H]3c3ccccc32)cc1,0.37675561,67,2,2,2,2,0,train,466.5400000000002,172,42.519999999999996
707792324,*CC(*)(C)C(=O)OC(COc1ccc(-c2ccccc2)cc1)COc1ccc(-c2ccccc2)cc1,0.34956652,60,2,7,4,0,1,train,464.5610000000002,176,44.760000000000005
707895073,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7ccccc57)C(=O)N(c5cccc(C(F)(F)F)c5)C6=O)cc4)cc3)cc2)cc1,0.37753065,99,2,4,5,1,3,train,703.6720000000005,256,72.91
708266844,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,0.36753658,54,2,0,4,0,2,train,400.4550000000001,142,52.60000000000001
708515334,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5cccc(C(=O)c6ccc(*)cc6)c5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,0.41414112,86,2,3,4,0,2,valid,632.7150000000001,232,52.6
708745541,*C=CC(C)C(*)C(=O)OC12CC3CC(CC(C3)C1)C2,0.3828539,38,2,16,2,0,2,valid,246.3499999999999,98,26.3
708888125,*CC1(C)CC(*)(C)C(=O)OC1=O,0.30782553,25,2,8,3,0,2,train,154.16499999999996,60,43.370000000000005
709065178,*NC1=c2ccc3ccc(N*)c4ccc(c2c34)CC1,0.33334422,33,2,3,0,2,1,train,232.28599999999994,86,24.06
709267633,*c1ccc(Oc2ccc(-c3cnnc(-c4cccc(-c5ncc(*)nn5)n4)n3)cc2)cc1,0.41536896,56,2,0,1,0,0,train,403.4050000000001,146,99.46000000000001
709856096,*C(=O)Nc1c(C)cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc(OC(F)(F)F)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,0.37184486,123,2,12,7,6,7,train,862.821,318,166.91
709886400,*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(-c2nc3ccccc3[nH]2)c1,0.35887119,53,2,2,2,2,2,valid,354.369,130,86.88
710418627,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,0.3506977,63,2,19,7,1,4,train,537.6530000000006,210,107.99999999999999
711711106,*c1ccc(Oc2c(C)cc(Cc3cc(C)c(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)c(C)c3)cc2C)cc1,0.3857049,100,2,9,6,2,4,train,696.7590000000001,258,93.22
712008066,*CC(*)OC(=O)c1nn(C(C)=O)c2ccccc12,0.34764523,33,2,5,3,0,2,train,230.223,86,61.19
712061261,*CC(CS(=O)(=O)CCCC)O*,0.38279045,21,2,7,3,0,2,train,178.25299999999996,66,43.370000000000005
712113333,*C(=O)c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,0.43503278,98,2,18,5,2,5,train,652.7910000000002,248,91.83000000000001
712424232,*c1ncnc(N(CCCCCCCCCCN(*)c2ccccc2)c2ccccc2)n1,0.38355919,44,2,10,0,2,0,valid,401.558,156,45.150000000000006
712525184,*CC(*)c1cc(C(=O)Oc2ccc(OCCCCCC)cc2)ccc1C(=O)Oc1ccc(OCCCCCC)cc1,0.36539229,62,2,16,6,0,2,train,544.6880000000003,212,71.06
712532019,*Nc1ccc(N*)c(-c2cccc3ccccc23)c1,0.34706164,31,2,0,0,2,0,train,232.28600000000003,86,24.06
713020314,*C=CCC*,0.41866094,7,2,4,0,0,1,valid,54.09199999999999,22,0.0
713163686,*N=P(*)(OCc1ccccc1)OCc1ccccc1,0.35649541,29,2,2,2,1,1,train,259.245,92,30.82
713393124,*CC(*)C(=O)N1CC[NH+](CC)CC1,0.6509068,27,2,9,1,2,1,train,169.248,68,24.750000000000004
714476191,*c1ccc(CC(=O)Nc2ccc(NC(=O)Cc3ccc(-c4sc(*)c(-c5ccccc5)c4-c4ccccc4)cc3)cc2)cc1,0.38234707,76,2,4,2,2,2,train,576.7210000000002,208,58.2
714511257,*c1ccc(-c2nc3ccc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,0.45462761,66,2,0,1,0,0,train,500.56100000000015,182,60.790000000000006
714806677,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(Oc3c(C)cc(-c4cc(C)c(Oc5cc(N6C(=O)c7ccc(*)cc7C6=O)cc(C(F)(F)F)c5)c(C)c4)cc3C)cc(C(F)(F)F)c1)C2=O,0.38618508,124,2,11,7,2,5,train,846.7360000000003,310,110.28999999999999
714836323,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4[nH]3)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,0.39603335,80,2,5,5,2,5,train,510.46500000000026,184,120.50999999999999
715482561,*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,0.3574338,97,2,6,8,4,8,train,668.6430000000003,238,167.1
716027443,*CCCCCCOC(=O)Nc1cccc(P(=O)(c2ccccc2)c2cccc(NC(=O)O*)c2)c1,0.35310551,57,2,8,5,2,3,train,478.4850000000002,176,93.73
716481605,*Nc1c(N*)c2c3ccccc3cc3ccc4cccc1c4c32,0.34230926,36,2,0,0,2,0,train,280.33000000000004,102,24.06
716683288,*Oc1ccc(Oc2ccc(S(=O)(=O)c3ccc(*)cc3)cc2)cc1,0.36840915,43,2,0,4,0,2,train,324.357,114,52.6
717633419,*O[Si](C)(C)c1ccc2cc([Si](*)(C)C)ccc2c1,0.41010806,39,2,4,1,0,0,train,258.46899999999994,88,9.23
717936443,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)c1cccc(C(*)=O)c1,0.33111951,51,2,4,7,0,4,train,388.3310000000002,142,95.97
718575580,*NCc1ccc(N*)c2ccccc12,0.32862128,21,2,1,0,2,0,train,170.215,64,24.06
719137941,*CC#CC#CCOc1ccc(C(=O)OCCN(CCOC(=O)c2ccc(O*)cc2)c2ccc(N=Nc3ccc(N=Nc4cc(C)c([N+](=O)[O-])c(C)c4)cc3)cc2)cc1,0.3672374,105,2,14,8,6,5,train,776.8059999999999,290,166.88
719507082,*c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(-c3ccc4c(c3)c3cc(*)ccc3n4CCCCCC#N)cc2)cc1,0.39438801,78,2,6,0,1,0,train,594.8340000000003,216,28.72
