id,SMILES,FFV,smiles_len,count_star,count_C,count_O,count_N,count_equal,split
691219107,*CCCCCCCCCCSS*,0.43577618,14,2,10,0,0,0,train
691396928,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)c1ccc(C(*)=O)cc1,0.3307198,51,2,4,7,0,4,train
691744465,*CCCCCCN(C)c1ccc(C(=O)c2ccc(N(*)C)cc2)cc1,0.37816076,41,2,9,1,2,1,train
691831381,*CC(*)(C)C(=O)Oc1ccc(C=Cc2ccccc2)cc1,0.36180049,36,2,6,2,0,2,train
691986630,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5cccc6c5C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.36858029,66,2,4,6,2,4,train
692037059,*CC(*)c1cc(C)c(C)cc1C,0.40919806,21,2,5,0,0,0,train
692434994,*C1C(=O)N(C(C)CC)C(=O)C1*,0.38386027,25,2,8,2,1,2,train
692810892,*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,0.3598038,77,2,14,4,3,4,train
693011985,*Nc1ccc(-c2ccc(N*)c(N)c2)cc1N,0.33019375,29,2,0,0,4,0,train
695374943,*CC(*)(CC(=O)Oc1ccc(OC)cc1)C(=O)Oc1ccc(OC)cc1,0.33732889,45,2,7,6,0,2,train
695536292,*O*CCCCCCCCCC(=O)Oc1ccc(-c2ccc(C(=O)Oc3ccc(Cl)c(OC(=O)c4ccc(-c5ccc(OC(=O)CCCCCCCCC(*)CO*)cc5)cc4)c3)cc2)cc1,0.38046147,107,4,24,10,0,4,train
695940452,*CCCCCSS*,0.45235831,9,2,5,0,0,0,train
696483165,*Oc1ccc(C(=Cc2ccc(-c3ccc(C=C(c4ccccc4)c4ccc(OC(=O)CCCCCCCCC(*)=O)cc4)cc3)cc2)c2ccccc2)cc1,0.3779872,89,2,14,4,0,4,train
696705390,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(Br)cc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,0.379535,77,2,2,6,0,4,valid
698037323,*CC(*)OC(=O)C(C)(CC)C(C)(C)C,0.37558012,28,2,11,2,0,1,train
698053626,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.32595019,56,2,11,2,0,1,train
698200988,*C(=O)Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc(-c2nc3ccccc3[nH]2)c1,0.36147355,97,2,6,6,4,6,train
698615321,*C=Cc1cc(OCC(CC)CCCC)c(C=Cc2cc(OC)c(*)cc2OC)cc1OC,0.3762763,49,2,15,4,0,2,train
699007218,*C#CC#Cc1cc(C(C)(C)C)cc2c3cc(C(C)(C)C)cc(*)c3n(CCCCCCCCCCCCCCCC)c12,0.41367738,67,2,28,0,0,0,train
699175207,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,0.3614755,69,2,6,7,2,6,train
699184717,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4c(C)ccc5c(C(=O)c6ccc(*)cc6)c(C)ccc45)cc3)cc2)cc1,0.39186106,83,2,7,4,0,2,train
699462327,*Oc1ccc(Oc2c(F)c(F)c(-c3c(F)c(F)c(*)c(F)c3F)c(F)c2F)cc1S(=O)(=O)O,0.36032726,65,2,0,5,0,2,valid
699667055,*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C(C)(C)c9ccc(*)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,0.37043796,129,2,11,6,2,2,train
699908244,*CCCCCC(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)CCCCCN4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,0.3404124,105,2,17,9,4,7,train
699928185,*OP(=O)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.36757265,65,2,8,4,0,1,train
700020481,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,0.39550318,86,2,3,4,0,2,train
700619853,*CC(*)(C)C(=O)OCCc1ccc(N=Nc2ccc(OC(F)(F)F)cc2)cc1,0.35475551,49,2,7,3,2,2,train
700771684,*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5cnc6ccc(-c7ccc8ncc(*)nc8c7)cc6n5)cc4)cc3)cc2)cc1,0.38386656,79,2,0,3,0,0,train
700931497,*ON(C(F)(F)F)C(F)(F)C(*)(F)F,0.30488476,28,2,3,1,1,0,valid
700994258,*c1ccc(OCOc2ccc(-c3nc(-c4ccc([N+](=O)[O-])cc4)oc3*)cc2)cc1,0.38196728,58,2,1,4,1,1,train
701170718,*CC(*)c1ccccc1C(=O)OCCN(C)C,0.36119268,27,2,7,2,1,1,train
701980913,*Sc1cccc(Sc2ccc(Sc3ccc(*)cc3)cc2)c1,0.39236432,35,2,0,0,0,0,train
702351726,*CC(*)(C)C(=O)OCCN(CCCC)c1ccc(N=Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)cc1,0.37056907,67,2,11,4,4,4,train
702495781,*Nc1cccc(C(C)(c2ccccc2)c2cccc(N*)c2)c1,0.35162648,38,2,2,0,2,0,train
702860275,*c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(Sc4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc1)C2=O,0.38497663,99,2,7,4,2,4,train
703506417,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(OCCOc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,0.34759445,75,2,7,7,2,5,train
703616126,*Oc1ccc(NC(=C(C#N)C#N)c2ccc(-c3ccc(C(Nc4ccc(*)cc4)=C(C#N)C#N)cc3)cc2)cc1,0.41214769,72,2,8,1,6,2,valid
704321363,*c1ccc(-c2ccc(-c3cnc4cc(-c5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,0.40589633,57,2,0,0,0,0,valid
704562669,*CCCCCCOC(=O)NCCCCCCNC(=O)O*,0.3465094,28,2,14,4,2,2,valid
704596053,*CC(C)CO*,0.38408676,9,2,4,1,0,0,train
704720758,*Nc1ccc(C2=CC(c3ccccc3)=C[C@@](c3ccccc3)(c3ccc(N*)cc3)[C@@H]2c2ccccc2)cc1,0.37453464,73,2,6,0,2,2,train
704923125,*COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3*)cc2)cc1,0.33693682,46,2,5,4,2,2,train
705738216,*c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5c(c(-c6ccccc6)c(-c6ccc(Oc7ccc(-c8c(-c9ccccc9)c9c(c(-c%10ccccc%10)c8-c8ccccc8)C(=O)N(*)C9=O)cc7)cc6)c(-c6ccccc6)c5-c5ccccc5)C4=O)c3)c2)c1,0.39052632,169,2,4,7,2,4,train
705844179,*c1c(C)cc(C)c(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3C2=O)c1C,0.3880841,75,2,7,6,2,4,train
705855235,*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(C(C)(C)C)c2)cc1,0.36167594,55,2,6,3,2,2,valid
707258420,*CC(*)C(=O)OCCCOCC,0.3584849,18,2,8,3,0,1,train
707285446,*Oc1cccc2cc(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)ccc12,0.35254861,51,2,2,5,0,2,train
707686102,*Nc1ccc(Oc2ccc(Oc3ccc(N*)cc3)c3c2[C@H]2c4ccccc4[C@@H]3c3ccccc32)cc1,0.37675561,67,2,2,2,2,0,train
707792324,*CC(*)(C)C(=O)OC(COc1ccc(-c2ccccc2)cc1)COc1ccc(-c2ccccc2)cc1,0.34956652,60,2,7,4,0,1,train
707895073,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7ccccc57)C(=O)N(c5cccc(C(F)(F)F)c5)C6=O)cc4)cc3)cc2)cc1,0.37753065,99,2,4,5,1,3,train
708266844,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,0.36753658,54,2,0,4,0,2,train
708515334,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5cccc(C(=O)c6ccc(*)cc6)c5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,0.41414112,86,2,3,4,0,2,valid
708745541,*C=CC(C)C(*)C(=O)OC12CC3CC(CC(C3)C1)C2,0.3828539,38,2,16,2,0,2,valid
708888125,*CC1(C)CC(*)(C)C(=O)OC1=O,0.30782553,25,2,8,3,0,2,train
709065178,*NC1=c2ccc3ccc(N*)c4ccc(c2c34)CC1,0.33334422,33,2,3,0,2,1,train
709267633,*c1ccc(Oc2ccc(-c3cnnc(-c4cccc(-c5ncc(*)nn5)n4)n3)cc2)cc1,0.41536896,56,2,0,1,0,0,train
709856096,*C(=O)Nc1c(C)cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc(OC(F)(F)F)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,0.37184486,123,2,12,7,6,7,train
709886400,*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(-c2nc3ccccc3[nH]2)c1,0.35887119,53,2,2,2,2,2,valid
710418627,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,0.3506977,63,2,19,7,1,4,train
711711106,*c1ccc(Oc2c(C)cc(Cc3cc(C)c(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)c(C)c3)cc2C)cc1,0.3857049,100,2,9,6,2,4,train
712008066,*CC(*)OC(=O)c1nn(C(C)=O)c2ccccc12,0.34764523,33,2,5,3,0,2,train
712061261,*CC(CS(=O)(=O)CCCC)O*,0.38279045,21,2,7,3,0,2,train
712113333,*C(=O)c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,0.43503278,98,2,18,5,2,5,train
712424232,*c1ncnc(N(CCCCCCCCCCN(*)c2ccccc2)c2ccccc2)n1,0.38355919,44,2,10,0,2,0,valid
712525184,*CC(*)c1cc(C(=O)Oc2ccc(OCCCCCC)cc2)ccc1C(=O)Oc1ccc(OCCCCCC)cc1,0.36539229,62,2,16,6,0,2,train
712532019,*Nc1ccc(N*)c(-c2cccc3ccccc23)c1,0.34706164,31,2,0,0,2,0,train
713020314,*C=CCC*,0.41866094,7,2,4,0,0,1,valid
713163686,*N=P(*)(OCc1ccccc1)OCc1ccccc1,0.35649541,29,2,2,2,1,1,train
713393124,*CC(*)C(=O)N1CC[NH+](CC)CC1,0.6509068,27,2,9,1,2,1,train
714476191,*c1ccc(CC(=O)Nc2ccc(NC(=O)Cc3ccc(-c4sc(*)c(-c5ccccc5)c4-c4ccccc4)cc3)cc2)cc1,0.38234707,76,2,4,2,2,2,train
714511257,*c1ccc(-c2nc3ccc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,0.45462761,66,2,0,1,0,0,train
714806677,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(Oc3c(C)cc(-c4cc(C)c(Oc5cc(N6C(=O)c7ccc(*)cc7C6=O)cc(C(F)(F)F)c5)c(C)c4)cc3C)cc(C(F)(F)F)c1)C2=O,0.38618508,124,2,11,7,2,5,train
714836323,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4[nH]3)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,0.39603335,80,2,5,5,2,5,train
715482561,*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,0.3574338,97,2,6,8,4,8,train
716027443,*CCCCCCOC(=O)Nc1cccc(P(=O)(c2ccccc2)c2cccc(NC(=O)O*)c2)c1,0.35310551,57,2,8,5,2,3,train
716481605,*Nc1c(N*)c2c3ccccc3cc3ccc4cccc1c4c32,0.34230926,36,2,0,0,2,0,train
716683288,*Oc1ccc(Oc2ccc(S(=O)(=O)c3ccc(*)cc3)cc2)cc1,0.36840915,43,2,0,4,0,2,train
717633419,*O[Si](C)(C)c1ccc2cc([Si](*)(C)C)ccc2c1,0.41010806,39,2,4,1,0,0,train
717936443,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)c1cccc(C(*)=O)c1,0.33111951,51,2,4,7,0,4,train
718575580,*NCc1ccc(N*)c2ccccc12,0.32862128,21,2,1,0,2,0,train
719137941,*CC#CC#CCOc1ccc(C(=O)OCCN(CCOC(=O)c2ccc(O*)cc2)c2ccc(N=Nc3ccc(N=Nc4cc(C)c([N+](=O)[O-])c(C)c4)cc3)cc2)cc1,0.3672374,105,2,14,8,6,5,train
719507082,*c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(-c3ccc4c(c3)c3cc(*)ccc3n4CCCCCC#N)cc2)cc1,0.39438801,78,2,6,0,1,0,train
719751111,*Nc1ccc(-c2ccc(N*)c(-c3ccccc3)c2-c2cccc(C)c2)c(-c2cccc(C)c2)c1-c1ccccc1,0.38052241,71,2,2,0,2,0,train
720344171,*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(*)cc3)cc2)cc1,0.34491184,45,2,2,3,2,2,train
720567395,*O*CCCCCCCCCC(=O)Oc1ccc(-c2ccc(C(=O)Oc3ccc(C(=O)OC)c(OC(=O)c4ccc(-c5ccc(OC(=O)CCCCCCCCC(*)CO*)cc5)cc4)c3)cc2)cc1,0.38046147,112,4,25,12,0,5,valid
720781054,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.37047012,87,2,5,7,2,5,train
720835147,*Nc1ccc(C(c2ccc(NC(=O)c3cc(NC(=O)CCCCCN4C(=O)c5ccccc5C4=O)cc(C(*)=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.33696818,97,2,13,5,4,5,train
721329227,*Oc1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(Nc5ccc(*)cc5)cc4)cc3)cc2)cc1,0.38639477,65,2,2,3,2,2,train
721426023,*OC(COC(=O)c1ccc(-c2cc(CCCCCCCC)c(-c3ccc(C(*)=O)c(F)c3F)cc2CCCCCCCC)c(F)c1F)COc1ccc(N=Nc2ccc(C#N)cc2)cc1,0.37990658,104,2,22,5,3,3,train
721715227,*Sc1ccc(P(=O)(c2ccccc2)c2ccc(Sc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,0.39670171,60,2,0,1,0,1,train
721925849,*Nc1cc2ccccc2c(C(N*)(c2ccccc2)c2ccccc2)c1N,0.36049549,42,2,1,0,3,0,train
722323887,*CCN(*)C(=O)c1ccccc1,0.35014456,20,2,3,1,1,1,train
722337542,*CC(CCCCCC)O*,0.40228779,13,2,8,1,0,0,train
722624089,*CC(*)(C)C(=O)OCCCCOc1ccc(N=Nc2ccc(C#N)cc2)cc1,0.36422503,46,2,9,3,3,2,train
722657419,*CC(COc1ccc(C2CCCC(CC)(c3ccc(O*)cc3)C2)cc1)OC(C)=O,0.35641137,50,2,13,4,0,1,train
722671179,*CCCCCCNC(=O)NCc1ccc(CNC(=O)N*)cc1,0.32915874,34,2,10,2,4,2,train
722858579,*Nc1ccc(-c2ccc(N*)c(-c3ccc(-c4ccccc4)cc3)c2-c2ccc(-c3ccccc3)cc2)c(-c2ccc(-c3ccccc3)cc2)c1-c1ccc(-c2ccccc2)cc1,0.36435294,109,2,0,0,2,0,train
722954203,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(*)O)cc5C4=O)cc3)cc1)C2=O,0.366311,71,2,5,6,2,4,train
722996762,*C(=O)Nc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc4[nH]c(-c5ccc(-c6nc7cc(*)ccc7[nH]6)cc5)nc4c3)cc2)cc1,0.37298287,88,2,3,3,3,3,train
723328836,*Oc1cc(Oc2ccc(NC(=O)c3cc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc(C(=O)Nc4ccc(*)cc4)c3)cc2)ccc1C12CC3CC(CC(C3)C1)C2,0.36497894,104,2,23,5,3,3,valid
723638059,*NCC(C)(C)CN*,0.32817407,13,2,5,0,2,0,train
723903020,*c1cccc(Cc2cccc(N3C(=O)c4ccc([Si](C)(C)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,0.38669859,77,2,7,4,2,4,train
725291191,*Nc1ccc(C2(c3ccc(N*)c(C)c3)c3ccccc3-c3ccccc32)cc1C,0.381850225,50,2,3,0,2,0,train
726324276,*CC(*)(C)C(=O)OCCS(=O)(=O)c1ccc(N=Nc2ccc(N(CC)CC)cc2)cc1,0.37486297,56,2,10,4,3,4,valid
726632865,*NCCNCCNCCN*,0.32616627,12,2,6,0,4,0,train
726852979,*CCCNC(=O)CCCCCCCCC(=O)NCCCOCCOCCO*,0.3490113,35,2,20,5,2,2,train
726901134,*Oc1ccc(C2(c3ccc(OC(*)=S)cc3)CCC(C)CC2)cc1,0.36588296,42,2,8,2,0,1,train
727287922,*Oc1ccc(C(C)(C)c2ccc(OC3(F)C(*)(F)C(F)(F)C3(F)F)cc2)cc1,0.3613817,55,2,7,2,0,0,train
727715310,*C(=O)c1cc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc5)cc4)cc2)C3=O)cc(-c2ccccc2)c1,0.366746,128,2,6,10,2,8,train
727880096,*Nc1c(-c2cccc3ccccc23)ccc(-c2cccc3ccccc23)c1N*,0.35630163,46,2,0,0,2,0,train
727964996,*Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4c(C(=O)c5ccc(*)cc5)c(-c5ccccc5)c(-c5ccc6ccccc6c5)c(-c5ccc6ccccc6c5)c4-c4ccccc4)cc3)cc2)cc1,0.39702899,123,2,3,5,0,3,train
728252718,*Oc1ccc(C(C)(C)c2ccc(OC(=O)C3CCC(C(*)=O)CC3)cc2)cc1,0.3540751,51,2,11,4,0,2,train
728371459,*C(=O)c1ccc(Oc2ccc(-c3ccc(Oc4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(N7C(=O)c8ccc(*)cc8C7=O)cc5)C6=O)cc4)cc3)cc2)cc1,0.37364241,109,2,6,8,2,6,train
728455428,*C=CC1CC(*)C2C(=O)N(c3ccccc3Br)C(=O)C12,0.37993611,39,2,9,2,1,3,train
729133742,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(*)=O)cc2)C(=O)OCC)cc1,0.34116188,49,2,9,6,1,3,valid
729574569,*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,0.33395408,34,2,7,2,0,1,train
729669366,*Oc1ccc(C(c2ccc(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.35569196,76,2,5,5,0,2,train
730173328,*CC(*)(C)C(=O)OCCCCCCOc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.36098706,57,2,10,5,3,3,train
730265166,*c1c(C)cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1C,0.42202821,64,2,7,4,2,4,train
730340221,*Oc1ccc(Sc2ccc(OC(*)=O)cc2)cc1,0.35903581,30,2,1,3,0,1,train
730591910,*c1nnc(-c2ccc(Oc3ccc(C(c4ccc(Oc5ccc(*)c6ccccc56)cc4)(C(F)(F)F)C(F)(F)F)cc3)c3ccccc23)o1,0.39620569,87,2,3,2,0,0,train
731184698,*C(=O)OCC(C)(C)COC(=O)N1CCN(*)CC1,0.33768571,33,2,11,4,2,2,valid
731595810,*CC(c1ccccc1)C1C(=O)N(c2ccc(Oc3ccccc3)cc2)C(=O)C1*,0.367645,50,2,6,3,1,2,train
732208665,*c1ccc2nc(-c3ccc4c(c3)C(=O)N(c3cc(C(*)(C(F)(F)F)C(F)(F)F)ccc3O)C4=O)oc2c1,0.39736804,73,2,5,3,1,2,valid
732280868,*Nc1cc(N*)c2ccc3cc(C(C)(C)C)cc4ccc1c2c43,0.35494944,40,2,4,0,2,0,valid
732578696,*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccc([Si](C)(C)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,0.37223437,73,2,4,6,0,4,train
732613388,*Nc1cccc2c(NC(=O)Nc3cc(NC(*)=O)cc(C(=O)Nc4cccc5c4C(=O)c4ccccc4C5=O)c3)cccc12,0.33149666,76,2,5,5,5,5,train
732957114,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(C(=O)Nc4cccc(O*)c4)c3)cc2)cc1,0.34135559,71,2,10,7,1,1,train
733015366,*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,0.40568051,73,2,3,2,0,0,train
733146174,*c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ncc(*)s5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,0.4074392,97,2,7,5,2,4,train
734539627,*c1cccc(P(C)(=O)c2cccc(N3C(=O)c4ccc(NC(=O)OCCOc5ccc(C(c6ccc(OCCOC(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4C3=O)c2)c1,0.34534828,135,2,14,11,4,7,train
734958593,*CC(*)c1ccccc1COC,0.37399571,17,2,4,1,0,0,train
735019484,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c(-c3ccccc3)c2)cc1,0.37852395,90,2,4,6,2,4,train
735028416,*CC(*)c1ccccc1C(=O)OCCCCC,0.37483446,25,2,8,2,0,1,train
735082604,*C(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(*)s4)cc3)cc2)s1,0.37910073,54,2,4,3,0,1,train
735143665,*CCCCCCCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,0.35290149,46,2,22,6,4,4,valid
735307697,*CCC(CC)CC(C)CNC(=O)c1ccc(C(=O)N*)cc1,0.34406893,37,2,11,2,2,2,train
735659533,*CC(*)OCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,0.36822065,48,2,15,4,1,1,train
736152348,*Nc1ccc2ccccc2c1Cc1c(N*)ccc2ccccc12,0.34468979,35,2,1,0,2,0,train
736727472,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)c(C)c4)cc3C)cc2)cc1,0.35738719,78,2,11,8,0,2,train
736792055,*c1cccc(-c2cccc(C(F)(F)C(F)(F)C(*)(F)F)c2)c1,0.36208143,44,2,3,0,0,0,train
736908890,*OC(=O)OCCOCCOCCOCCOC(=O)OC1COC2C(*)COC12,0.32639137,41,2,16,11,0,2,train
737356509,*c1ccc(N2C(=O)c3c(c(-c4ccccc4)c(-c4ccc(-c5c(-c6ccccc6)c6c(c(-c7ccccc7)c5-c5ccccc5)C(=O)N(*)C6=O)cc4)c(-c4ccccc4)c3-c3ccccc3)C2=O)cc1,0.42520451,132,2,4,4,2,4,train
737362009,*COC1OC(*)C(O)C(O)C1O,0.28194212,21,2,6,5,0,0,train
738034100,*Nc1cccc(NC(=O)CCCCC(=O)Nc2cccc(NC(=S)NC(=O)CCCCCCCCC(=O)NC(*)=S)c2)c1,0.34083376,70,2,18,4,6,6,train
738593262,*Nc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,0.35850742,75,2,3,4,3,4,train
738625870,*Nc1cccc(-c2cccc(-c3ccccc3)c2-c2ccccc2)c1N*,0.36058761,43,2,0,0,2,0,train
738887961,*C1C(*)C2CC1C(COCc1ccccc1)C2COCc1ccccc1,0.35376741,39,2,11,2,0,0,train
739506612,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccccc3N3C(=O)c4ccc(*)cc4C3=O)cc1)C2=O,0.36896466,70,2,5,6,2,5,valid
739562740,*c1ccc(C2(c3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,0.4105138,97,2,5,6,2,6,valid
739643942,*CCCS(=O)(=O)c1ccc(N=Nc2ccc(N(CCCC)CC(=O)O*)cc2)cc1,0.37775099,51,2,9,4,3,4,train
739659224,*CCC(C)C(*)(C)C(=O)OC,0.35037365,21,2,8,2,0,1,train
739937375,*CCN(CCOC(=O)c1ccc(C(=O)O*)cc1)c1ccc(-c2nc3ccc([N+](=O)[O-])cc3o2)cc1,0.35125653,69,2,6,6,2,3,train
740224734,*Nc1cc2c(cc1N*)[C@]1(C)c3c(ccc(N)c3N)[C@]3(C)c4cc(N)c(N)cc4[C@@]2(C)[C@@H]31,0.39437895,76,2,7,0,6,0,valid
741750852,*C=CC1CC(*)C(C(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,0.37717295,100,2,33,6,2,3,train
742319182,*Nc1ccc(-c2ccc(-c3ccc(N*)c(-c4ccc(C(C)C)cc4)c3-c3ccc(C(C)C)cc3)cc2)cc1,0.3784415,70,2,6,0,2,0,train
742772976,*c1ccc(-c2cc(CCCCCCCC)c(-c3ccc(-c4ccc(-c5sc(-c6ccc([Si](*)(CCCC)CCCC)s6)cc5CCCCCCCC)s4)s3)s2)s1,0.42518997,95,2,24,0,0,0,train
743402006,*CCCCCCCCNC(=O)CC(=O)N*,0.33840091,23,2,11,2,2,2,valid
744301389,*OC(COC(=O)C1=C(C(=O)OCC(COC(=O)C2=C(c3ccccc3)C3C=CC2C3)OC(=O)c2ccc(C(*)=O)cc2)C2C=CC1C2)COC(=O)C1=C(c2ccccc2)C2C=CC1C2,0.34889157,119,2,33,12,0,12,train
744751157,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccccc1,0.34387073,44,2,7,4,3,2,train
745501666,*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(OC(=O)c2ccc(-c3ccc(OC)cc3)cc2)cc1,0.35115071,65,2,16,6,0,2,valid
745635632,*Nc1ccc2ccccc2c1-c1c(N*)ccc2ccccc12,0.35275725,35,2,0,0,2,0,train
